Blank Column,Id,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Download,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive_Location,Library,Call_Number,Extra,Notes,Cover,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
,B9GELHED,book,1817,"Fajardo, Manuel Palacio","Outline of the Revolution in Spanish America: Or, An Account of the Origin, Progress, and Actual State of the War Carried on Between Spain and Spanish America; Containing the Principal Facts which Have Marked the Struggle",,,,,http://books.google.com.co/books/download/Outline_of_the_Revolution_in_Spanish_Ame.pdf?id=FUkUAAAAYAAJ&hl=&output=pdf&sig=ACfU3U1cUYxvtEIolLa62T1DE3cxaIVRvg&source=gbs_api,,1817,2025-12-16 18:03:16,2025-12-16 18:03:16,,,386.0,,,,,,,,,,,,en,,,Google Books,,,http://books.google.com/books/content?id=FUkUAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DT7M5UH5,book,1818,"Fajardo, Manuel Palacio","Der freiheitskampf im Spanischen Amerika, oder, Bericht von dem Ursprunge, Fortgange und gegenwärtigem Stande des Krieges zwischen Spanien und dem Spanischen Amerika",,,,,https://books.google.com/books/download/der_freiheitskampf_im_spanischen_amerika_oder_bericht_von_dem_ursprunge_fortgange_und_gegenwärtigem_.pdf?id=0q_IVvh1Zc0C&output=pdf,,1818,2025-12-16 18:03:16,2025-12-16 18:03:16,,,266.0,,,,,,,,,,,,de,,,Google Books,,,http://books.google.com/books/content?id=0q_IVvh1Zc0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2RVQ8B2T,book,1847,"Flores, Juan José",El general Flores a los ecuatorianos,,,,,http://books.google.com.co/books/download/El_general_Flores_a_los_ecuatorianos.pdf?id=l3pKAAAAMAAJ&hl=&output=pdf&sig=ACfU3U07EECONAghMHMncU8twELRe183QQ&source=gbs_api,,1847,2025-12-16 18:03:16,2025-12-16 18:03:16,,,42.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=l3pKAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QWLBZ4HL,book,1888,"Fortoul, José Gil",Julián: (Bosquejo de un temperamento),,,,,https://books.google.com/books/download/julián.pdf?id=mRdljSio_OcC&output=pdf,,1888,2025-12-16 18:03:16,2025-12-16 18:03:16,,,152.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=mRdljSio_OcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7LRX2VWU,book,1907,"Fortoul, José Gil",Historia constitucional de Venezuela,,,,,http://books.google.com.co/books/download/Historia_constitucional_de_Venezuela.pdf?id=zH5KAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0hEnebp7bRoraA_2qitUP2no5Vdg&source=gbs_api,,1907,2025-12-16 18:03:16,2025-12-16 18:03:16,,,598.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=zH5KAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TQSDGAGH,book,1916,"Fortoul, José Gil",El hombre y la historia,,,,,https://books.google.com/books/download/el_hombre_y_la_historia.pdf?id=1IQzAQAAIAAJ&output=pdf,,1916,2025-12-16 18:03:16,2025-12-16 18:03:16,,,224.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=1IQzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EUTKBIPS,book,1816,"Gallardo, Narciso Esparragosa y","Memoria sobre una intervención fácil y sencilla para extraer las criaturas clavadas en el paso sin riesgo de su vida, ni ofensa de la madre, y para extraer la cabeza que ha quedado en el útero separada del cuerpo",,,,,http://books.google.com.co/books/download/Memoria_sobre_una_intervenci%C3%B3n_f%C3%A1cil_y.pdf?id=VP5daAcI4QwC&hl=&output=pdf&sig=ACfU3U3tP1An-PFcIRTIH3D5Ph8QL8V5zg&source=gbs_api,,1816,2025-12-16 18:03:19,2025-12-16 18:03:19,,,38.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=VP5daAcI4QwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3TYNEUDR,book,1882,"García, Francisco Tosta","Costumbres caraqueñas: colección de artículos literarios y políticos, publicados en distintos periódicos y muchos inéditos. Tomo primero",,,,,http://books.google.com.co/books/download/Costumbres_caraque%C3%B1as.pdf?id=vH8vAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0Ogj293khG87bxuIIENkWtd2uR9g&source=gbs_api,,1882,2025-12-16 18:03:19,2025-12-16 18:03:19,,,388.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=vH8vAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CQ26LSBV,book,1908,"González, Eloy Guillermo",La racion del boa,,,,,http://books.google.com.co/books/download/La_racion_del_boa.pdf?id=1IICAAAAYAAJ&hl=&output=pdf&sig=ACfU3U13d3SJYuoGo0laoT8oKZVGTI_9Rg&source=gbs_api,,1908,2025-12-16 18:03:19,2025-12-16 18:03:19,,,206.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=1IICAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X9SULN3M,book,1946,"González, Eloy Guillermo",Al margen de la epopeya: relatos históricos,,,,,https://books.google.com/books/download/al_margen_de_la_epopeya.pdf?id=jpFeL2BUAfMC&output=pdf,,1946,2025-12-16 18:03:19,2025-12-16 18:03:19,,,250.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=jpFeL2BUAfMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8HKTZA5P,book,1976,"González, Eloy Guillermo",Ensenadas de la historia,,,,,https://books.google.com/books/download/ensenadas_de_la_historia.pdf?id=Lx5sAAAAMAAJ&output=pdf,,1976,2025-12-16 18:03:19,2025-12-16 18:03:19,,,328.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=Lx5sAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VKQ7485V,book,1858,"González, Juan Vicente",Biografía del Doctor José Cecilio Ávila...,,,,,https://books.google.com/books/download/biografía_del_doctor_josé_cecilio_ávila.pdf?id=zH0DAAAAYAAJ&output=pdf,,1858,2025-12-16 18:03:19,2025-12-16 18:03:19,,,98.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=zH0DAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,H8QFZC6V,book,1858,"González, Juan Vicente",Compendio de gramatica castellana segun Salva i otros autores ...,,,,,http://books.google.com.co/books/download/Compendio_de_gramatica_castellana_segun.pdf?id=QX0BAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0kUCKPNZgu9FZcKN18rsssOKDw1Q&source=gbs_api,,1858,2025-12-16 18:03:19,2026-03-24 13:59:26,,,198.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=QX0BAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HSK67WEY,book,1858,"González, Juan Vicente","Venezuela y los Monagas: Vasquez (A.J.), unipersonal",,,,,http://books.google.com.co/books/download/Venezuela_y_los_Monagas.pdf?id=AekqAAAAYAAJ&hl=&output=pdf&sig=ACfU3U2Q84uA4UzGwloYcW8XfjZu3R4rhg&source=gbs_api,,1858,2025-12-16 18:03:19,2025-12-16 18:03:19,,,52.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=AekqAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VD9N6FEA,book,1863,"González, Juan Vicente",Manual de historia universal,,,,,https://books.google.com/books/download/manual_de_historia_universal.pdf?id=YhhXAAAAcAAJ&output=pdf,,1863,2025-12-16 18:03:19,2025-12-16 18:03:19,,,786.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=YhhXAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XH7Y59RT,book,1887,"González, Juan Vicente",Obras literarias,,,,,http://books.google.com.co/books/download/Obras_literarias.pdf?id=Jm0sAAAAYAAJ&hl=&output=pdf&sig=ACfU3U1F1Y6s1GDnHmLaXSyGVIT0GzFVvA&source=gbs_api,,1887,2025-12-16 18:03:19,2025-12-16 18:03:19,,,420.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=Jm0sAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NMDKVCFE,book,1962,"González, Juan Vicente; Inausti, Rafael Ángel","Guzmanillo de Alfarache: artículos del Diario de la tarde, 1846",,,,,https://books.google.com/books/download/guzmanillo_de_alfarache.pdf?id=v4t1AAAAMAAJ&output=pdf,,1962,2025-12-16 18:03:19,2025-12-18 02:05:06,,,162.0,,,,,,,,,,Publicaciones de la Presidencia de la República,Caracas,es,,,Google Books,The Library of the University of Texas,,http://books.google.com/books/content?id=v4t1AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""8""><p>Acaba de publicarse en la oficina de Aagaard el retrato de Alfarache, primorosamente ejecutado por un virtuoso artista nacional. Está Alfarache en traje de presidente civil: su faz revela gozo profundo; sus ojos de mono, redondos y rodeados de un círculo sanguinolento, han adquirido en el pincel dulzura y majestad; la calva está cubierta con esmero; la patilla es negra como la tinta que la empapa; ninguna alusión al lado del destino que desempeña, ninguno de los símbolos de Mercurio. Hay en el interior de la oficina doce copias que llevan una graciosa particularidad: derecho siempre, siempre estirado y en la misma tualet, un jeme de pabilo asoma por parte poco decente. Parece que han pagado algunos esa extravagancia, sin duda para aludir a la asquerosa operación calilla. Alfarache, deseando especular con su retrato, lo da a dos pesos para los suscriptores, y a veinte reales para los demás. ¿Quién no ha de dar veinte reales por poseer el retrato de Alfarache?</p> </div>",,,,,,,,"Inausti, Rafael Ángel",,,,,,,,,,,,,,,,1846.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,KE9P44HF,book,1983,"González, Juan Vicente",Juan Vicente Conzález [i.e. González]: la doctrina conservadora,,,,,https://books.google.com/books/download/juan_vicente_conzález_ie_gonzález.pdf?id=-2dpAAAAIAAJ&output=pdf,,1983,2025-12-16 18:03:19,2025-12-16 18:03:19,,,542.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=-2dpAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AF7MZLAW,book,1886,"Guinán, Francisco González",Reminiscencias historicas,,,,,https://books.google.com/books/download/reminiscencias_historicas.pdf?id=G0ws3N1rv9YC&output=pdf,,1886,2025-12-16 18:03:19,2025-12-16 18:03:19,,,270.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=G0ws3N1rv9YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CJ2NFQ5F,book,1826,"Guzmán, Antonio Leocadio",Ojeada al proyecto de constitucion que el Libertador ha presentado a la republica Bolivar,,,,,http://books.google.com.co/books/download/Ojeada_al_proyecto_de_constitucion_que_e.pdf?id=gv8MAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0PpJNeEhg-CdeQBRKcxzzEAXvVjg&source=gbs_api,,1826,2025-12-16 18:03:19,2025-12-16 18:03:19,,,182.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=gv8MAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A5IGS7EV,book,1862,"Guzmán, Antonio Leocadio",Colombia: Documentos escojidos en una numerosa correspondencia,,,,,https://books.google.com/books/download/colombia.pdf?id=2Ow0AAAAIAAJ&output=pdf,,1862,2025-12-16 18:03:19,2025-12-16 18:03:19,,,64.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=2Ow0AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RDS5FU3E,book,1863,"Guzmán, Antonio Leocadio","Colombia: editoriales del ""El Colombiano.""",,,,,https://books.google.com/books/download/colombia.pdf?id=FXjaVvkrHbMC&output=pdf,,1863,2025-12-16 18:03:19,2025-12-16 18:03:19,,,328.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=FXjaVvkrHbMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QNQ7UFRH,book,1866,"Guzmán, Antonio Leocadio","Emprestito de Venezuela de 1862: nuevas communicaciones de Antonio L. Guzmán a los senõres Baring Brothers y cia ... enero 12, 1866",,,,,http://books.google.com.co/books/download/Emprestito_de_Venezuela_de_1862.pdf?id=6h1LAAAAYAAJ&hl=&output=pdf&sig=ACfU3U1R0F6c8uptmITG399qPrWX3ebRXA&source=gbs_api,,1866,2025-12-16 18:03:19,2025-12-16 18:03:19,,,26.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=6h1LAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8QLQLDPH,book,1874,"Guzmán, Antonio Leocadio","Renuncia del presidente de la república, general Guzmán Blanco y sus reformas constitucionales",,,,,http://books.google.com.co/books/download/Renuncia_del_presidente_de_la_rep%C3%BAblica.pdf?id=VLovAQAAMAAJ&hl=&output=pdf&sig=ACfU3U0M4e3yzuP0qetkvfFiJDolVlVVnw&source=gbs_api,,1874,2025-12-16 18:03:19,2025-12-16 18:03:19,,,36.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=VLovAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CNCA65BL,book,1876,"Guzmán, Antonio Leocadio",Historia patria: la guerra á muerte,,,,,http://books.google.com.co/books/download/Historia_patria.pdf?id=d90qAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0Nd5Z3OAsQQ1n8-LXZosLR8K3t1A&source=gbs_api,,1876,2025-12-16 18:03:19,2026-02-25 13:44:43,,,34.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=d90qAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""8""><p>A refutation of Juan Vicente González' criticism of the struggle for independence as expressed in his Biografía de José Félix Ribas, segunda parte, p. 97-107.</p></div>",,,blurb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,REQNKLBY,book,1877,"Guzmán, Antonio Leocadio",A.L. Guzman a sus compatriotas,,,,,https://books.google.com/books/download/al_guzman_a_sus_compatriotas.pdf?id=P6pDAQAAMAAJ&output=pdf,,1877,2025-12-16 18:03:19,2025-12-16 18:03:19,,,70.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=P6pDAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,P6PLCCH9,book,1878,"Guzmán, Antonio Leocadio",Datos historicos sur americanos,,,,,https://books.google.com/books/download/datos_historicos_sur_americanos.pdf?id=ZcrfLLHsrrEC&output=pdf,,1878,2025-12-16 18:03:19,2025-12-16 18:03:19,,,654.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=ZcrfLLHsrrEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CFUJMDKB,book,1878,"Guzmán, Antonio Leocadio",Datos históricos sur americanos [collected writings].,,,,,http://books.google.com.co/books/download/Datos_hist%C3%B3ricos_sur_americanos_collect.pdf?id=V0cIAAAAQAAJ&hl=&output=pdf&sig=ACfU3U11rO4JDOkaOl23-fuIMsWAw41JFg&source=gbs_api,,1878,2025-12-16 18:03:19,2025-12-16 18:03:19,,,648.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=V0cIAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q4A3W4DZ,book,1880,"Guzmán, Antonio Leocadio",Datos históricos sur americanos,,,,,http://books.google.com.co/books/download/Datos_hist%C3%B3ricos_sur_americanos.pdf?id=tqUtAAAAYAAJ&hl=&output=pdf&sig=ACfU3U05gshqLyo22KsYYu4U58yFaoFJiA&source=gbs_api,,1880,2025-12-16 18:03:19,2025-12-16 18:03:19,,,428.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=tqUtAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HG3FKSDC,book,1880,"Guzmán, Antonio Leocadio",Límites entre Venezuela y Nueva Colombia: Edición oficial,,,,,http://books.google.com.co/books/download/L%C3%ADmites_entre_Venezuela_y_Nueva_Colombi.pdf?id=x4gzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U3vpWlkUdnap5Dsp03bh3M9oC6n7g&source=gbs_api,,1880,2025-12-16 18:03:19,2025-12-16 18:03:19,,,342.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=x4gzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IF42KQ2C,book,1883,"Guzmán, Antonio Leocadio","Editoriales de ""El Venezolano,""",,,,,http://books.google.com.co/books/download/Editoriales_de_El_Venezolano.pdf?id=qC0OAAAAQAAJ&hl=&output=pdf&sig=ACfU3U3Ca8bTzZBovYWMzpMY6fWKVbQ9aA&source=gbs_api,,1883,2025-12-16 18:03:19,2025-12-16 18:03:19,,,754.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=qC0OAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,K78L63UG,book,1883,"Guzmán, Antonio Leocadio",Historia patria: carta del ilustre prócer señor Antonio L. Guzmán al señor Ramón Azpurúa,,,,,https://books.google.com/books/download/historia_patria.pdf?id=wWKKicORFbUC&output=pdf,,1883,2025-12-16 18:03:19,2025-12-16 18:03:19,,,54.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=wWKKicORFbUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QCWQZPS4,book,1884,"Guzmán, Antonio Leocadio",Causa célebre por su iniquidad: la de supuesta conspiración del redactor de 'El Venezolano' Antonio L. Guzmán en 1846,,,,,http://books.google.com.co/books/download/Causa_c%C3%A9lebre_por_su_iniquidad_la_de_su.pdf?id=WZYNAAAAQAAJ&hl=&output=pdf&sig=ACfU3U0Vxhv7y7cDGZUwCdgR92nIpxTzQA&source=gbs_api,,1884,2025-12-16 18:03:19,2025-12-17 19:54:40,,,678.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=WZYNAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B5SCDY9R,book,1930,"Lanz, Laureano Vallenilla",Disgregación e integración: ensayo sobre la formación de la nacionalidad venezolana ...,,,,,https://books.google.com/books/download/disgregación_e_integración.pdf?id=cCd7AAAAMAAJ&output=pdf,,1930,2025-12-16 18:03:19,2025-12-16 18:03:19,,,284.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=cCd7AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,R5XZ9XG2,book,1956,"Lanz, Laureano Vallenilla",Criticas de sinceridad y exactitud,,,,,https://books.google.com/books/download/criticas_de_sinceridad_y_exactitud.pdf?id=9ZrUAAAAMAAJ&output=pdf,,1956,2025-12-16 18:03:19,2025-12-16 18:03:19,,,308.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=9ZrUAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D22Y6SMX,book,1961,"Lanz, Laureano Vallenilla",Cesarismo democrático: estudios sobre las bases sociológicas de la Constitución efectiva de Venezuela,,,,,https://books.google.com/books/download/cesarismo_democrático.pdf?id=liV7AAAAMAAJ&output=pdf,,1961,2025-12-16 18:03:19,2025-12-16 18:03:19,,,256.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=liV7AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C5NN5NW7,book,1852,"Larrazábal, Felipe",Coleccion de Articulos sobre la cuestion: Arzobispo de Carácas y Venezuela [J. A. Perez de Velasco] publicados en “El Patriota.”,,,,,https://books.google.com/books/download/coleccion_de_articulos_sobre_la_cuestion_arzobispo_de_carácas_y_venezuela_j_a_perez_de_velasco_publi.pdf?id=YV1gAAAAcAAJ&output=pdf,,1852,2025-12-16 18:03:19,2025-12-16 18:03:19,,,42.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=YV1gAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8YLS7GBY,book,1856,"Larrazábal, Felipe",Historia de los seminarios clericales,,,,,http://books.google.com.co/books/download/Historia_de_los_seminarios_clericales.pdf?id=ToMzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0kYD_HIM5HbMQZQzQPD9ijR_VIcw&source=gbs_api,,1856,2025-12-16 18:03:19,2025-12-16 18:03:19,,,170.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=ToMzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MPES3JDC,book,1862,"Larrazábal, Felipe",Obras literarias del dr. Felipe Larrazábal,,,,,http://books.google.com.co/books/download/Obras_literarias_del_dr_Felipe_Larraz%C3%A1b.pdf?id=fmANAAAAYAAJ&hl=&output=pdf&sig=ACfU3U1VeEmn0nHDoGB5BKb8C5pmW5Q-IQ&source=gbs_api,,1862,2025-12-16 18:03:19,2025-12-16 18:03:19,,,446.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=fmANAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PD7SLJVD,book,1864,"Larrazábal, Felipe","Principios de derecho político: o, Elementos de la ciencia constitucional",,,,,http://books.google.com.co/books/download/Principios_de_derecho_pol%C3%ADtico.pdf?id=-qgzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0G1DzXxpGJREWFJzhS9RO7CIUJ8A&source=gbs_api,,1864,2025-12-16 18:03:19,2025-12-16 18:03:19,,,240.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=-qgzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
